# GitHub-rendered heading anchors (external slug oracle for linter rule L2).
# Fetched 2026-09-24 from github.com/archivetechie/remanence/blob/main/<file> at remanence commit e6bbbbd3; one row per ATX heading outside fences, in document order.
# columns: file<TAB>heading text<TAB>anchor
specs/publication/rem-object-core-1-specification.md	13.2. REM-OBJECT-TV-P1 — Plaintext Object	132-rem-object-tv-p1--plaintext-object
specs/publication/rem-object-core-1-specification.md	13.3. Encrypted-Object Vectors	133-encrypted-object-vectors
specs/publication/rem-object-core-1-specification.md	13.4. REM-OBJECT-TV-D1 — Default Chunk Size	134-rem-object-tv-d1--default-chunk-size
specs/publication/rem-object-core-1-specification.md	13.5. Xattr Vectors	135-xattr-vectors
specs/publication/rem-object-core-1-specification.md	13.6. Negative Vectors	136-negative-vectors
specs/publication/rem-object-core-1-specification.md	14. Conformance	14-conformance
specs/publication/rem-object-core-1-specification.md	15. IANA Considerations	15-iana-considerations
specs/publication/rem-object-core-1-specification.md	16. References	16-references
specs/publication/rem-object-core-1-specification.md	16.1. Normative References	161-normative-references
specs/publication/rem-object-core-1-specification.md	16.2. Informative References	162-informative-references
specs/publication/rem-object-core-1-specification.md	Appendix A. Worked Example (Informative)	appendix-a-worked-example-informative
specs/publication/rem-object-core-1-specification.md	Appendix B. Design Rationale (Informative)	appendix-b-design-rationale-informative
specs/publication/rem-object-core-1-specification.md	B.1. Encryption Is an Envelope, Never an In-Stream Flag	b1-encryption-is-an-envelope-never-an-in-stream-flag
specs/publication/rem-object-core-1-specification.md	B.2. Two Identities: Logical and Physical	b2-two-identities-logical-and-physical
specs/publication/rem-object-core-1-specification.md	B.3. `stored_digest` Is External	b3-stored_digest-is-external
specs/publication/rem-object-core-1-specification.md	B.4. No Unencrypted Envelope	b4-no-unencrypted-envelope
specs/publication/rem-object-core-1-specification.md	Appendix C. Revision History (Informative)	appendix-c-revision-history-informative
specs/publication/rem-object-core-1-specification.md	Appendix D. Open Items (Informative)	appendix-d-open-items-informative
specs/publication/rem-object-core-1-specification.md	Appendix E. Packing Many Small Files (Informative)	appendix-e-packing-many-small-files-informative
specs/publication/rem-object-core-1-specification.md	E.1. What Alignment Costs	e1-what-alignment-costs
specs/publication/rem-object-core-1-specification.md	E.2. When It Matters	e2-when-it-matters
specs/publication/rem-object-core-1-specification.md	E.3. The Wrapper Convention	e3-the-wrapper-convention
specs/publication/rem-object-core-1-specification.md	E.4. Recovering One Inner File	e4-recovering-one-inner-file
specs/publication/rem-object-core-1-specification.md	E.5. What the Convention Gives Up	e5-what-the-convention-gives-up
specs/publication/rem-object-core-1-specification.md	E.6. Whose Decision It Is	e6-whose-decision-it-is
specs/publication/rem-object-core-1-specification.md	Author's Address	authors-address
specs/publication/rem-parity-1-specification.md	Rem Tape Parity (REM-PARITY) Format	rem-tape-parity-rem-parity-format
specs/publication/rem-parity-1-specification.md	Version 1.0 — Specification	version-10--specification
specs/publication/rem-parity-1-specification.md	Status of This Document	status-of-this-document
specs/publication/rem-parity-1-specification.md	Abstract	abstract
specs/publication/rem-parity-1-specification.md	Table of Contents	table-of-contents
specs/publication/rem-parity-1-specification.md	1. Introduction	1-introduction
specs/publication/rem-parity-1-specification.md	1.1. Purpose and Design Goals	11-purpose-and-design-goals
specs/publication/rem-parity-1-specification.md	1.2. One Tape, Many Objects	12-one-tape-many-objects
specs/publication/rem-parity-1-specification.md	1.3. Relationship to Adjacent Components	13-relationship-to-adjacent-components
specs/publication/rem-parity-1-specification.md	1.4. Non-Goals	14-non-goals
specs/publication/rem-parity-1-specification.md	2. Conventions and Terminology	2-conventions-and-terminology
specs/publication/rem-parity-1-specification.md	2.1. Requirements Language	21-requirements-language
specs/publication/rem-parity-1-specification.md	2.2. Conformance Roles	22-conformance-roles
specs/publication/rem-parity-1-specification.md	2.3. Definitions	23-definitions
specs/publication/rem-parity-1-specification.md	2.4. Integer, Byte, and Text Conventions	24-integer-byte-and-text-conventions
specs/publication/rem-parity-1-specification.md	2.5. Constants	25-constants
specs/publication/rem-parity-1-specification.md	3. Tape Model and Address Spaces	3-tape-model-and-address-spaces
specs/publication/rem-parity-1-specification.md	3.1. Tape Files	31-tape-files
specs/publication/rem-parity-1-specification.md	3.2. Address Spaces	32-address-spaces
specs/publication/rem-parity-1-specification.md	3.3. Ordinal-to-Stripe Mapping	33-ordinal-to-stripe-mapping
specs/publication/rem-parity-1-specification.md	3.4. The Durable Boundary	34-the-durable-boundary
specs/publication/rem-parity-1-specification.md	3.5. Requirements on the Tape I/O Layer	35-requirements-on-the-tape-io-layer
specs/publication/rem-parity-1-specification.md	4. The Object Contract	4-the-object-contract
specs/publication/rem-parity-1-specification.md	4.1. Objects Are Opaque Block Strings	41-objects-are-opaque-block-strings
specs/publication/rem-parity-1-specification.md	4.2. What the Format Provides to Objects	42-what-the-format-provides-to-objects
specs/publication/rem-parity-1-specification.md	4.3. What the Format Requires of Payload Formats	43-what-the-format-requires-of-payload-formats
specs/publication/rem-parity-1-specification.md	4.4. Payload Format Bindings (Informative)	44-payload-format-bindings-informative
specs/publication/rem-parity-1-specification.md	5. Common Primitives	5-common-primitives
specs/publication/rem-parity-1-specification.md	5.1. CRC-64/XZ	51-crc-64xz
specs/publication/rem-parity-1-specification.md	5.2. HMAC-Derived Magics	52-hmac-derived-magics
specs/publication/rem-parity-1-specification.md	5.3. Deterministic CBOR	53-deterministic-cbor
specs/publication/rem-parity-1-specification.md	6. The Erasure Scheme rs-cauchy-gf256-v1	6-the-erasure-scheme-rs-cauchy-gf256-v1
specs/publication/rem-parity-1-specification.md	6.1. The Field GF(2⁸)	61-the-field-gf2
specs/publication/rem-parity-1-specification.md	6.2. The Cauchy Generator	62-the-cauchy-generator
specs/publication/rem-parity-1-specification.md	6.3. Encoding	63-encoding
specs/publication/rem-parity-1-specification.md	6.4. Implicit Zeros	64-implicit-zeros
specs/publication/rem-parity-1-specification.md	6.5. Reconstruction	65-reconstruction
specs/publication/rem-parity-1-specification.md	6.6. Scheme Parameters and Profiles	66-scheme-parameters-and-profiles
specs/publication/rem-parity-1-specification.md	6.7. Per-Shard CRCs	67-per-shard-crcs
specs/publication/rem-parity-1-specification.md	6.8. Normative Vectors	68-normative-vectors
specs/publication/rem-parity-1-specification.md	7. The Filemark Map and the Canonical Digest	7-the-filemark-map-and-the-canonical-digest
specs/publication/rem-parity-1-specification.md	7.1. Entries	71-entries
specs/publication/rem-parity-1-specification.md	7.2. Validity	72-validity
specs/publication/rem-parity-1-specification.md	7.3. The Canonical Digest	73-the-canonical-digest
specs/publication/rem-parity-1-specification.md	7.4. The Digest Record and Scope	74-the-digest-record-and-scope
specs/publication/rem-parity-1-specification.md	8. The Bootstrap Block	8-the-bootstrap-block
specs/publication/rem-parity-1-specification.md	8.1. Fixed Frame (one block, exactly)	81-fixed-frame-one-block-exactly
specs/publication/rem-parity-1-specification.md	8.1.1. Schema Minor Registry	811-schema-minor-registry
specs/publication/rem-parity-1-specification.md	8.2. CBOR Payload	82-cbor-payload
specs/publication/rem-parity-1-specification.md	8.2.1. REM-OBJECT Object Rows	821-rem-object-object-rows
specs/publication/rem-parity-1-specification.md	8.3. Placement (Writer)	83-placement-writer
specs/publication/rem-parity-1-specification.md	8.4. Discovery (Reader)	84-discovery-reader
specs/publication/rem-parity-1-specification.md	8.4.1. The Last-Resort Filemark Walk (Strategy 5)	841-the-last-resort-filemark-walk-strategy-5
specs/publication/rem-parity-1-specification.md	8.5. Authoritative Selection	85-authoritative-selection
specs/publication/rem-parity-1-specification.md	9. The Parity Sidecar Tape File	9-the-parity-sidecar-tape-file
specs/publication/rem-parity-1-specification.md	9.1. Structure	91-structure
specs/publication/rem-parity-1-specification.md	9.2. The Header Block (block 0 of each copy) — all little-endian	92-the-header-block-block-0-of-each-copy--all-little-endian
specs/publication/rem-parity-1-specification.md	9.3. The Index Entry Stream	93-the-index-entry-stream
specs/publication/rem-parity-1-specification.md	9.4. Index Layout Computation	94-index-layout-computation
specs/publication/rem-parity-1-specification.md	9.5. The Canonical Metadata Hash	95-the-canonical-metadata-hash
specs/publication/rem-parity-1-specification.md	9.6. The Footer Block (last block) — all little-endian	96-the-footer-block-last-block--all-little-endian
specs/publication/rem-parity-1-specification.md	10. The parity_map Tape File and the Sidecar Epoch Directory	10-the-parity_map-tape-file-and-the-sidecar-epoch-directory
specs/publication/rem-parity-1-specification.md	10.1. Purpose	101-purpose
specs/publication/rem-parity-1-specification.md	10.2. Structure	102-structure
specs/publication/rem-parity-1-specification.md	10.3. Header and Footer Blocks — all little-endian	103-header-and-footer-blocks--all-little-endian
specs/publication/rem-parity-1-specification.md	10.4. Payload (CBOR)	104-payload-cbor
specs/publication/rem-parity-1-specification.md	10.5. The SidecarEpochDirectory (CBOR)	105-the-sidecarepochdirectory-cbor
specs/publication/rem-parity-1-specification.md	10.6. The ParityMapReference (bootstrap key 21)	106-the-paritymapreference-bootstrap-key-21
specs/publication/rem-parity-1-specification.md	10.7. Inline versus External (Writer)	107-inline-versus-external-writer
specs/publication/rem-parity-1-specification.md	11. Writer Obligations	11-writer-obligations
specs/publication/rem-parity-1-specification.md	11.1. Commit Discipline (per tape file)	111-commit-discipline-per-tape-file
specs/publication/rem-parity-1-specification.md	11.2. Epochs and Sidecars	112-epochs-and-sidecars
specs/publication/rem-parity-1-specification.md	11.3. checkpoint() and finish()	113-checkpoint-and-finish
specs/publication/rem-parity-1-specification.md	11.4. Session Preconditions	114-session-preconditions
specs/publication/rem-parity-1-specification.md	12. Scanner Obligations	12-scanner-obligations
specs/publication/rem-parity-1-specification.md	12.1. Inputs and Authority	121-inputs-and-authority
specs/publication/rem-parity-1-specification.md	12.2. The Walk	122-the-walk
specs/publication/rem-parity-1-specification.md	12.3. The Classification Ladder (in order)	123-the-classification-ladder-in-order
specs/publication/rem-parity-1-specification.md	12.4. Overlay and Validation	124-overlay-and-validation
specs/publication/rem-parity-1-specification.md	12.5. Epoch Isolation	125-epoch-isolation
specs/publication/rem-parity-1-specification.md	12.6. The Tail Beyond the Attested Prefix	126-the-tail-beyond-the-attested-prefix
specs/publication/rem-parity-1-specification.md	13. Recoverer Obligations	13-recoverer-obligations
specs/publication/rem-parity-1-specification.md	13.1. Inputs	131-inputs
specs/publication/rem-parity-1-specification.md	13.2. Fail Before I/O	132-fail-before-io
specs/publication/rem-parity-1-specification.md	13.3. Acquiring the Sidecar Index	133-acquiring-the-sidecar-index
specs/publication/rem-parity-1-specification.md	13.4. Erasure Taxonomy	134-erasure-taxonomy
specs/publication/rem-parity-1-specification.md	13.5. Reconstruction and Release	135-reconstruction-and-release
specs/publication/rem-parity-1-specification.md	13.6. Bulk Recovery (Informative)	136-bulk-recovery-informative
specs/publication/rem-parity-1-specification.md	14. Resumer Obligations	14-resumer-obligations
specs/publication/rem-parity-1-specification.md	15. Errors	15-errors
specs/publication/rem-parity-1-specification.md	16. Security Considerations	16-security-considerations
specs/publication/rem-parity-1-specification.md	16.1. No Authentication	161-no-authentication
specs/publication/rem-parity-1-specification.md	16.2. Hostile-Input Posture	162-hostile-input-posture
specs/publication/rem-parity-1-specification.md	16.3. Compression Interaction	163-compression-interaction
specs/publication/rem-parity-1-specification.md	16.4. Structure Leakage and Confidential Payloads	164-structure-leakage-and-confidential-payloads
specs/publication/rem-parity-1-specification.md	17. Test Vectors	17-test-vectors
specs/publication/rem-parity-1-specification.md	18. Conformance and Freeze Criteria	18-conformance-and-freeze-criteria
specs/publication/rem-parity-1-specification.md	19. IANA Considerations	19-iana-considerations
specs/publication/rem-parity-1-specification.md	20. References	20-references
specs/publication/rem-parity-1-specification.md	20.1. Normative References	201-normative-references
specs/publication/rem-parity-1-specification.md	20.2. Informative References	202-informative-references
specs/publication/rem-parity-1-specification.md	Appendix A. Worked Examples (Informative)	appendix-a-worked-examples-informative
specs/publication/rem-parity-1-specification.md	A.1. The Default Geometry	a1-the-default-geometry
specs/publication/rem-parity-1-specification.md	A.2. Sidecar Index Layout at the Default Geometry	a2-sidecar-index-layout-at-the-default-geometry
specs/publication/rem-parity-1-specification.md	A.3. The Canonical Digest Vector	a3-the-canonical-digest-vector
specs/publication/rem-parity-1-specification.md	A.4. A Minimal Tape, End to End	a4-a-minimal-tape-end-to-end
specs/publication/rem-parity-1-specification.md	Appendix B. Design Rationale (Informative)	appendix-b-design-rationale-informative
specs/publication/rem-parity-1-specification.md	B.1. Parity lives in separate tape files	b1-parity-lives-in-separate-tape-files
specs/publication/rem-parity-1-specification.md	B.2. The interleave (data and parity)	b2-the-interleave-data-and-parity
specs/publication/rem-parity-1-specification.md	B.3. Implicit zeros instead of padding blocks	b3-implicit-zeros-instead-of-padding-blocks
specs/publication/rem-parity-1-specification.md	B.4. Derived magics	b4-derived-magics
specs/publication/rem-parity-1-specification.md	B.5. The bootstrap endianness mix is frozen	b5-the-bootstrap-endianness-mix-is-frozen
specs/publication/rem-parity-1-specification.md	B.6. The canonical digest excludes positions, hashes, and health	b6-the-canonical-digest-excludes-positions-hashes-and-health
specs/publication/rem-parity-1-specification.md	B.7. parity_map integrity is payload SHA-256 plus a dual copy	b7-parity_map-integrity-is-payload-sha-256-plus-a-dual-copy
specs/publication/rem-parity-1-specification.md	B.8. No per-file commit marker	b8-no-per-file-commit-marker
specs/publication/rem-parity-1-specification.md	B.9. Content-blind classification	b9-content-blind-classification
specs/publication/rem-parity-1-specification.md	B.10. At most one open epoch	b10-at-most-one-open-epoch
specs/publication/rem-parity-1-specification.md	B.11. Sidecar metadata is replicated head and tail, with a locator	b11-sidecar-metadata-is-replicated-head-and-tail-with-a-locator
specs/publication/rem-parity-1-specification.md	B.12. The reference off-tape journal is not a media format	b12-the-reference-off-tape-journal-is-not-a-media-format
specs/publication/rem-parity-1-specification.md	Appendix C. Open Items Closed Before Publication (Informative)	appendix-c-open-items-closed-before-publication-informative
specs/publication/rem-parity-1-specification.md	Appendix D. Revision History (Informative)	appendix-d-revision-history-informative
specs/publication/rem-parity-1-specification.md	Appendix E. Open Items (Informative)	appendix-e-open-items-informative
specs/publication/rem-parity-1-specification.md	Author's Address	authors-address
